Hour,Region,NonAI_IT_Load_MW,IT_Power_Margin_MW
1342,RegionC,259.241,145.75900000000001
1342,RegionD,184.918,535.082
1342,RegionE,268.946667,291.053333
1342,RegionF,195.098,344.902
1343,RegionA,304.956333,115.04366700000003
1343,RegionB,328.873333,81.126667
1343,RegionC,299.068667,105.931333
1343,RegionD,237.035333,482.96466699999996
1343,RegionE,266.493333,293.506667
1343,RegionF,235.257333,304.742667
1344,RegionA,331.499667,88.50033300000001
1344,RegionB,333.058,76.94200000000001
1344,RegionC,336.678,68.322
1344,RegionD,257.096667,462.903333
1344,RegionE,283.901333,276.098667
1344,RegionF,286.203333,253.796667
1345,RegionA,379.8,40.19999999999999
1345,RegionB,326.055,83.945
1345,RegionC,369.310667,35.689332999999976
1345,RegionD,306.875,413.125
1345,RegionE,292.764667,267.235333
1345,RegionF,277.054667,262.945333
1346,RegionA,397.598667,22.401333000000022
1346,RegionB,335.504667,74.49533300000002
1346,RegionC,385.92,19.079999999999984
1346,RegionD,317.599,402.401
1346,RegionE,332.132,227.868
1346,RegionF,305.262667,234.73733299999998
1347,RegionA,397.376,22.624000000000024
1347,RegionB,351.805333,58.19466699999998
1347,RegionC,385.52,19.480000000000018
1347,RegionD,349.988,370.012
1347,RegionE,333.284,226.716
1347,RegionF,304.030667,235.969333
1348,RegionA,397.028,22.97199999999998
1348,RegionB,355.813333,54.186667
1348,RegionC,384.670667,20.32933300000002
1348,RegionD,361.621667,358.378333
1348,RegionE,369.184667,190.815333
1348,RegionF,336.123333,203.876667
1349,RegionA,397.568333,22.431667000000004
1349,RegionB,352.314,57.68599999999998
1349,RegionC,385.411667,19.588332999999977
1349,RegionD,391.638333,328.361667
1349,RegionE,337.385,222.615
1349,RegionF,374.084667,165.91533299999998
1350,RegionA,397.896,22.103999999999985
1350,RegionB,364.116,45.884000000000015
1350,RegionC,371.333333,33.66666700000002
1350,RegionD,351.855,368.145
1350,RegionE,360.379333,199.62066700000003
1350,RegionF,376.096,163.904
1351,RegionA,395.716667,24.283333000000027
1351,RegionB,374.93,35.06999999999999
1351,RegionC,383.263333,21.73666700000001
1351,RegionD,346.718,373.282
1351,RegionE,390.780333,169.21966700000002
1351,RegionF,387.982333,152.01766700000002
1352,RegionA,387.759333,32.24066699999997
1352,RegionB,383.901,26.09899999999999
1352,RegionC,383.316,21.684000000000026
1352,RegionD,366.703333,353.296667
1352,RegionE,369.67,190.32999999999998
1352,RegionF,382.664667,157.335333
1353,RegionA,381.523333,38.47666700000002
1353,RegionB,374.606667,35.393332999999984
1353,RegionC,382.539333,22.460667
1353,RegionD,354.277333,365.722667
1353,RegionE,346.428667,213.57133299999998
1353,RegionF,377.164,162.836
1354,RegionA,382.851333,37.14866699999999
1354,RegionB,376.461,33.53899999999999
1354,RegionC,379.814667,25.185333000000014
1354,RegionD,278.578667,441.421333
1354,RegionE,329.18,230.82
1354,RegionF,364.638,175.36200000000002
1355,RegionA,367.144,52.855999999999995
1355,RegionB,365.974,44.02600000000001
1355,RegionC,358.914,46.08600000000001
1355,RegionD,281.941,438.059
1355,RegionE,299.936667,260.063333
1355,RegionF,319.95,220.05
1356,RegionA,323.191333,96.80866700000001
1356,RegionB,348.451,61.54899999999998
1356,RegionC,351.634,53.365999999999985
1356,RegionD,243.597333,476.402667
1356,RegionE,254.091667,305.90833299999997
1356,RegionF,301.528,238.47199999999998
1357,RegionA,323.469667,96.53033299999998
1357,RegionB,333.436,76.56400000000002
1357,RegionC,338.056,66.94400000000002
1357,RegionD,222.944,497.05600000000004
1357,RegionE,191.282,368.71799999999996
1357,RegionF,270.161333,269.838667
1358,RegionA,296.385333,123.614667
1358,RegionB,257.497,152.503
1358,RegionC,312.998,92.00200000000001
1358,RegionD,211.053333,508.946667
1358,RegionE,202.693667,357.306333
1358,RegionF,242.725333,297.274667
1359,RegionA,252.265333,167.734667
1359,RegionB,213.859,196.141
1359,RegionC,285.585667,119.414333
1359,RegionD,149.915,570.085
1359,RegionE,203.197,356.803
1359,RegionF,228.284,311.716
1360,RegionA,252.823667,167.176333
1360,RegionB,202.81,207.19
1360,RegionC,235.462,169.538
1360,RegionD,71.905667,648.094333
1360,RegionE,159.238667,400.76133300000004
1360,RegionF,181.216667,358.78333299999997
1361,RegionA,213.326667,206.673333
1361,RegionB,166.388333,243.611667
1361,RegionC,218.54,186.46
1361,RegionD,87.588,632.412
1361,RegionE,189.001333,370.998667
1361,RegionF,185.571333,354.428667
1362,RegionA,212.746,207.254
1362,RegionB,182.507333,227.492667
1362,RegionC,217.630667,187.369333
1362,RegionD,106.527,613.473
1362,RegionE,184.33,375.66999999999996
1362,RegionF,188.684,351.31600000000003
1363,RegionA,217.885333,202.114667
1363,RegionB,202.964,207.036
1363,RegionC,205.965333,199.034667
1363,RegionD,127.883,592.117
1363,RegionE,151.566,408.43399999999997
1363,RegionF,184.209333,355.790667
1364,RegionA,201.650667,218.349333
1364,RegionB,225.158,184.842
1364,RegionC,231.680667,173.319333
1364,RegionD,212.848667,507.151333
1364,RegionE,126.87,433.13
1364,RegionF,170.610667,369.38933299999997
1365,RegionA,231.17,188.83
1365,RegionB,236.166667,173.833333
1365,RegionC,252.822,152.178
1365,RegionD,186.482,533.518
1365,RegionE,179.39,380.61
1365,RegionF,140.922,399.078
1366,RegionA,271.657,148.34300000000002
1366,RegionB,267.518667,142.481333
1366,RegionC,251.499333,153.500667
1366,RegionD,217.239667,502.760333
1366,RegionE,251.413333,308.58666700000003
1366,RegionF,152.476667,387.523333
1367,RegionA,295.13,124.87
1367,RegionB,311.15,98.85000000000002
1367,RegionC,250.181667,154.818333
1367,RegionD,230.022,489.978
1367,RegionE,309.65,250.35000000000002
1367,RegionF,176.724,363.276
1368,RegionA,334.774667,85.22533299999998
1368,RegionB,318.325,91.67500000000001
1368,RegionC,354.71,50.29000000000002
1368,RegionD,306.12,413.88
1368,RegionE,313.38,246.62
1368,RegionF,241.44,298.56
1369,RegionA,367.223333,52.776666999999975
1369,RegionB,330.13,79.87
1369,RegionC,372.64,32.360000000000014
1369,RegionD,329.595333,390.404667
1369,RegionE,325.518667,234.481333
1369,RegionF,282.722,257.278
1370,RegionA,382.814667,37.185333000000014
1370,RegionB,333.069,76.93099999999998
1370,RegionC,385.111333,19.888666999999998
1370,RegionD,326.46,393.54
1370,RegionE,287.12,272.88
1370,RegionF,326.128667,213.871333
1371,RegionA,398.926667,21.07333299999999
1371,RegionB,315.92,94.07999999999998
1371,RegionC,382.781333,22.218666999999982
1371,RegionD,292.611333,427.388667
1371,RegionE,297.32,262.68
1371,RegionF,329.052667,210.94733300000001
1372,RegionA,386.003333,33.996667
1372,RegionB,327.432,82.56799999999998
1372,RegionC,380.208,24.791999999999973
1372,RegionD,345.988667,374.011333
1372,RegionE,325.066,234.93400000000003
1372,RegionF,403.879667,136.12033300000002
1373,RegionA,387.272,32.72800000000001
1373,RegionB,343.689333,66.31066700000002
1373,RegionC,380.96,24.04000000000002
1373,RegionD,330.808667,389.191333
1373,RegionE,351.586667,208.41333300000002
1373,RegionF,398.510333,141.489667
1374,RegionA,395.366,24.634000000000015
1374,RegionB,370.74,39.25999999999999
1374,RegionC,382.141333,22.858667000000025
1374,RegionD,330.026,389.974
1374,RegionE,323.449333,236.55066699999998
1374,RegionF,411.32,128.68
1375,RegionA,381.513333,38.48666700000001
1375,RegionB,378.061333,31.93866700000001
1375,RegionC,365.278333,39.721667000000025
1375,RegionD,320.07,399.93
1375,RegionE,350.635333,209.364667
1375,RegionF,363.776,176.224
1376,RegionA,380.346667,39.653332999999975
1376,RegionB,379.739,30.261000000000024
1376,RegionC,363.804667,41.195333000000005
1376,RegionD,321.038667,398.961333
1376,RegionE,346.406667,213.59333299999997
1376,RegionF,378.704,161.296
1377,RegionA,362.176667,57.82333299999999
1377,RegionB,358.727667,51.272333
1377,RegionC,373.870667,31.129332999999974
1377,RegionD,334.116667,385.883333
1377,RegionE,351.602667,208.397333
1377,RegionF,399.386333,140.61366700000002
1378,RegionA,361.504,58.49599999999998
1378,RegionB,334.911667,75.08833299999998
1378,RegionC,355.989333,49.01066700000001
1378,RegionD,336.326667,383.673333
1378,RegionE,314.711667,245.28833300000002
1378,RegionF,347.52,192.48000000000002
1379,RegionA,365.524,54.476
1379,RegionB,316.051667,93.94833299999999
1379,RegionC,346.855333,58.14466700000003
1379,RegionD,309.699333,410.300667
1379,RegionE,275.621333,284.378667
1379,RegionF,304.606,235.394
1380,RegionA,334.890667,85.10933299999999
1380,RegionB,305.397333,104.602667
1380,RegionC,335.441667,69.558333
1380,RegionD,257.596,462.404
1380,RegionE,284.795333,275.204667
1380,RegionF,258.690667,281.309333
1381,RegionA,312.470667,107.52933300000001
1381,RegionB,296.193,113.80700000000002
1381,RegionC,299.13,105.87
1381,RegionD,281.164,438.836
1381,RegionE,273.052,286.948
1381,RegionF,289.657333,250.342667
1382,RegionA,285.292333,134.70766700000001
1382,RegionB,293.085667,116.914333
1382,RegionC,315.775333,89.22466700000001
1382,RegionD,231.66,488.34000000000003
1382,RegionE,284.545333,275.454667
1382,RegionF,266.259333,273.740667
1383,RegionA,218.998333,201.001667
1383,RegionB,258.055333,151.94466699999998
1383,RegionC,256.328,148.67200000000003
1383,RegionD,203.203,516.797
1383,RegionE,223.437,336.563
1383,RegionF,207.996,332.004
1384,RegionA,217.834667,202.165333
1384,RegionB,199.535333,210.464667
1384,RegionC,228.193333,176.806667
1384,RegionD,154.386667,565.613333
1384,RegionE,171.052,388.948
1384,RegionF,173.353667,366.646333
1385,RegionA,203.94,216.06
1385,RegionB,200.8,209.2
1385,RegionC,205.608667,199.391333
1385,RegionD,104.009333,615.990667
1385,RegionE,193.118,366.882
1385,RegionF,171.783333,368.21666700000003
1386,RegionA,185.473333,234.526667
1386,RegionB,218.352333,191.647667
1386,RegionC,203.661667,201.338333
1386,RegionD,132.216667,587.783333
1386,RegionE,175.439667,384.560333
1386,RegionF,132.583333,407.41666699999996
1387,RegionA,200.819333,219.180667
1387,RegionB,216.375333,193.624667
1387,RegionC,212.13,192.87
1387,RegionD,106.719,613.281
1387,RegionE,191.596,368.404
1387,RegionF,147.282667,392.717333
1388,RegionA,207.939,212.061
1388,RegionB,231.903333,178.096667
1388,RegionC,209.044,195.956
1388,RegionD,152.891333,567.108667
1388,RegionE,183.680667,376.31933300000003
1388,RegionF,166.362,373.63800000000003
1389,RegionA,247.812,172.188
1389,RegionB,272.813333,137.186667
1389,RegionC,259.631,145.36900000000003
1389,RegionD,173.895333,546.1046670000001
1389,RegionE,225.037333,334.962667
1389,RegionF,194.689667,345.310333
1390,RegionA,257.826667,162.173333
1390,RegionB,272.334,137.666
1390,RegionC,252.23,152.77
1390,RegionD,194.332,525.668
1390,RegionE,266.800667,293.199333
1390,RegionF,235.727333,304.272667
1391,RegionA,246.126667,173.873333
1391,RegionB,291.69,118.31
1391,RegionC,295.076667,109.92333300000001
1391,RegionD,239.369,480.631
1391,RegionE,295.961333,264.038667
1391,RegionF,242.055333,297.944667
1392,RegionA,316.6,103.39999999999998
1392,RegionB,344.597,65.40300000000002
1392,RegionC,330.698,74.30200000000002
1392,RegionD,296.009333,423.990667
1392,RegionE,301.866667,258.133333
1392,RegionF,259.762,280.238
1393,RegionA,343.064,76.93599999999998
1393,RegionB,366.051667,43.94833299999999
1393,RegionC,357.64,47.360000000000014
1393,RegionD,314.445,405.555
1393,RegionE,304.634,255.36599999999999
1393,RegionF,288.996667,251.003333
1394,RegionA,383.630333,36.36966699999999
1394,RegionB,382.934333,27.06566700000002
1394,RegionC,366.716,38.28399999999999
1394,RegionD,322.103,397.897
1394,RegionE,364.01,195.99
1394,RegionF,343.227333,196.772667
1395,RegionA,387.141,32.85899999999998
1395,RegionB,384.438,25.562000000000012
1395,RegionC,370.918667,34.08133299999997
1395,RegionD,357.454,362.546
1395,RegionE,362.124,197.87599999999998
1395,RegionF,360.278,179.72199999999998
1396,RegionA,391.782,28.218000000000018
1396,RegionB,386.368,23.632000000000005
1396,RegionC,385.084,19.915999999999997
1396,RegionD,429.096,290.904
1396,RegionE,327.788,232.212
1396,RegionF,377.674,162.32600000000002
1397,RegionA,374.174667,45.825333
1397,RegionB,388.794,21.206000000000017
1397,RegionC,383.569333,21.430667000000028
1397,RegionD,363.835333,356.164667
1397,RegionE,365.912,194.08800000000002
1397,RegionF,466.798667,73.20133299999998
1398,RegionA,371.764,48.23599999999999
1398,RegionB,389.75,20.25
1398,RegionC,384.022333,20.977666999999997
1398,RegionD,359.812333,360.187667
1398,RegionE,367.24,192.76
1398,RegionF,451.918667,88.08133299999997
1399,RegionA,375.766,44.23399999999998
1399,RegionB,389.54,20.45999999999998
1399,RegionC,384.293667,20.706332999999972
1399,RegionD,287.169333,432.830667
1399,RegionE,363.688,196.312
1399,RegionF,417.13,122.87
1400,RegionA,387.881333,32.118667000000016
1400,RegionB,388.533333,21.466666999999973
1400,RegionC,383.269333,21.730666999999983
1400,RegionD,330.256667,389.743333
1400,RegionE,399.114667,160.885333
1400,RegionF,389.752333,150.24766699999998
1401,RegionA,376.853333,43.14666699999998
1401,RegionB,386.506667,23.493333000000007
1401,RegionC,382.477,22.523000000000025
1401,RegionD,324.465333,395.534667
1401,RegionE,349.066667,210.933333
1401,RegionF,348.284,191.716
1402,RegionA,378.060333,41.939666999999986
1402,RegionB,389.06,20.939999999999998
1402,RegionC,369.472,35.52800000000002
1402,RegionD,324.04,395.96
1402,RegionE,319.500333,240.499667
1402,RegionF,341.234333,198.765667
1403,RegionA,329.607667,90.39233300000001
1403,RegionB,338.498,71.50200000000001
1403,RegionC,363.932,41.067999999999984
1403,RegionD,257.639333,462.360667
1403,RegionE,323.608667,236.39133299999997
1403,RegionF,341.486,198.514
1404,RegionA,330.628,89.37200000000001
1404,RegionB,333.443,76.55700000000002
1404,RegionC,341.615,63.38499999999999
1404,RegionD,274.889667,445.110333
1404,RegionE,344.920667,215.07933300000002
1404,RegionF,296.631667,243.368333
1405,RegionA,291.225333,128.77466700000002
1405,RegionB,316.738,93.262
1405,RegionC,317.023,87.97699999999998
1405,RegionD,235.638667,484.361333
1405,RegionE,327.276,232.724
1405,RegionF,268.044,271.956
1406,RegionA,289.647667,130.352333
1406,RegionB,303.590333,106.40966700000001
1406,RegionC,307.062333,97.93766699999998
1406,RegionD,201.613,518.387
1406,RegionE,287.520333,272.479667
1406,RegionF,215.846333,324.15366700000004
1407,RegionA,272.291667,147.70833299999998
1407,RegionB,286.031333,123.96866699999998
1407,RegionC,280.228667,124.77133300000003
1407,RegionD,184.466333,535.533667
1407,RegionE,278.535,281.465
1407,RegionF,177.613667,362.38633300000004
1408,RegionA,234.835667,185.164333
1408,RegionB,223.836,186.164
1408,RegionC,234.201,170.799
1408,RegionD,197.699333,522.300667
1408,RegionE,239.854667,320.145333
1408,RegionF,174.566,365.43399999999997
1409,RegionA,202.028667,217.971333
1409,RegionB,198.412,211.588
1409,RegionC,214.164,190.836
1409,RegionD,176.345,543.655
1409,RegionE,228.334,331.666
1409,RegionF,152.322,387.678
1410,RegionA,228.288667,191.711333
1410,RegionB,178.033,231.967
1410,RegionC,189.056,215.944
1410,RegionD,160.870667,559.129333
1410,RegionE,227.603,332.397
1410,RegionF,171.93,368.07
1411,RegionA,221.59,198.41
1411,RegionB,204.583667,205.416333
1411,RegionC,220.690667,184.309333
1411,RegionD,168.459,551.5409999999999
1411,RegionE,208.103333,351.896667
1411,RegionF,191.67,348.33000000000004
1412,RegionA,245.932,174.068
1412,RegionB,214.828333,195.171667
1412,RegionC,233.174667,171.825333
1412,RegionD,143.69,576.31
1412,RegionE,187.303,372.697
1412,RegionF,195.167333,344.832667
1413,RegionA,249.376667,170.623333
1413,RegionB,242.015667,167.984333
1413,RegionC,260.244,144.75599999999997
1413,RegionD,188.155333,531.844667
1413,RegionE,201.266,358.73400000000004
1413,RegionF,185.588,354.41200000000003
1414,RegionA,251.753333,168.246667
1414,RegionB,248.83,161.17
1414,RegionC,295.880667,109.11933299999998
1414,RegionD,203.69,516.31
1414,RegionE,229.100667,330.899333
1414,RegionF,231.014,308.986
1415,RegionA,305.35,114.64999999999998
1415,RegionB,276.814,133.18599999999998
1415,RegionC,311.873667,93.12633299999999
1415,RegionD,225.829,494.171
1415,RegionE,298.946667,261.053333
1415,RegionF,250.51,289.49
1416,RegionA,285.717333,134.282667
1416,RegionB,313.502,96.49799999999999
1416,RegionC,336.509333,68.49066699999997
1416,RegionD,305.843333,414.156667
1416,RegionE,360.539333,199.460667
1416,RegionF,271.685,268.315
1417,RegionA,343.177,76.82299999999998
1417,RegionB,354.972,55.02800000000002
1417,RegionC,385.912,19.088000000000022
1417,RegionD,316.370667,403.629333
1417,RegionE,339.675,220.325
1417,RegionF,304.271667,235.72833300000002
1418,RegionA,360.630667,59.36933299999998
1418,RegionB,357.859333,52.14066700000001
1418,RegionC,360.888,44.11200000000002
1418,RegionD,345.999333,374.000667
1418,RegionE,364.105333,195.89466700000003
1418,RegionF,307.118,232.882
1419,RegionA,361.428,58.572
1419,RegionB,363.524,46.476
1419,RegionC,362.818,42.182000000000016
1419,RegionD,377.576,342.424
1419,RegionE,359.93,200.07
1419,RegionF,361.113333,178.886667
1420,RegionA,349.365333,70.63466699999998
1420,RegionB,373.934667,36.06533300000001
1420,RegionC,361.260667,43.73933299999999
1420,RegionD,403.942,316.058
1420,RegionE,424.156667,135.84333299999997
1420,RegionF,368.55,171.45
1421,RegionA,363.249333,56.75066700000002
1421,RegionB,386.188,23.812000000000012
1421,RegionC,366.467333,38.532667000000004
1421,RegionD,376.442667,343.557333
1421,RegionE,390.48,169.51999999999998
1421,RegionF,398.772,141.228
1422,RegionA,380.034333,39.965666999999996
1422,RegionB,361.929333,48.070667000000014
1422,RegionC,367.798,37.202
1422,RegionD,393.347333,326.652667
1422,RegionE,422.1,137.89999999999998
1422,RegionF,409.819,130.18099999999998
1423,RegionA,365.981667,54.018332999999984
1423,RegionB,364.058333,45.941666999999995
1423,RegionC,380.270667,24.729332999999997
1423,RegionD,380.893,339.107
1423,RegionE,448.25,111.75
1423,RegionF,405.952667,134.04733299999998
1424,RegionA,368.364667,51.635333
1424,RegionB,362.442667,47.55733300000003
1424,RegionC,378.824,26.175999999999988
1424,RegionD,340.603667,379.396333
1424,RegionE,428.981,131.019
1424,RegionF,410.742,129.25799999999998
1425,RegionA,374.134,45.865999999999985
1425,RegionB,355.054,54.946000000000026
1425,RegionC,375.106667,29.893332999999984
1425,RegionD,335.182667,384.817333
1425,RegionE,376.008,183.99200000000002
1425,RegionF,411.573333,128.426667
1426,RegionA,366.548667,53.45133299999998
1426,RegionB,370.325333,39.674667
1426,RegionC,382.027333,22.972667
1426,RegionD,322.291333,397.708667
1426,RegionE,334.779333,225.220667
1426,RegionF,346.706667,193.29333300000002
1427,RegionA,355.821333,64.17866700000002
1427,RegionB,349.169,60.83100000000002
1427,RegionC,360.465333,44.53466700000001
1427,RegionD,272.254,447.746
1427,RegionE,311.292667,248.707333
1427,RegionF,290.111667,249.888333
1428,RegionA,353.440667,66.55933299999998
1428,RegionB,316.584,93.416
1428,RegionC,340.414,64.58600000000001
1428,RegionD,249.522,470.478
1428,RegionE,262.25,297.75
1428,RegionF,243.799333,296.200667
1429,RegionA,303.067333,116.93266699999998
1429,RegionB,317.572667,92.42733299999998
1429,RegionC,328.749,76.25099999999998
1429,RegionD,251.376333,468.623667
1429,RegionE,270.53,289.47
1429,RegionF,244.679333,295.32066699999996
1430,RegionA,296.937667,123.06233300000002
1430,RegionB,312.808,97.19200000000001
1430,RegionC,315.902,89.09800000000001
1430,RegionD,236.651667,483.348333
1430,RegionE,261.113,298.887
1430,RegionF,257.342333,282.657667
1431,RegionA,266.994667,153.005333
1431,RegionB,274.847,135.15300000000002
1431,RegionC,292.23,112.76999999999998
1431,RegionD,180.423667,539.576333
1431,RegionE,228.344,331.656
1431,RegionF,223.76,316.24
1432,RegionA,250.890333,169.109667
1432,RegionB,237.559333,172.440667
1432,RegionC,272.682667,132.31733300000002
1432,RegionD,176.493333,543.506667
1432,RegionE,149.176667,410.823333
1432,RegionF,190.291333,349.708667
1433,RegionA,200.349333,219.650667
1433,RegionB,235.545,174.455
1433,RegionC,241.734667,163.265333
1433,RegionD,114.867667,605.132333
1433,RegionE,137.0,423.0
1433,RegionF,183.672,356.328
1434,RegionA,196.843333,223.156667
1434,RegionB,218.333667,191.666333
1434,RegionC,222.331333,182.668667
1434,RegionD,92.138667,627.8613330000001
1434,RegionE,135.267333,424.732667
1434,RegionF,177.895333,362.104667
1435,RegionA,216.599333,203.400667
1435,RegionB,222.587333,187.412667
1435,RegionC,254.07,150.93
1435,RegionD,99.786667,620.213333
1435,RegionE,227.196667,332.803333
1435,RegionF,178.352,361.648
1436,RegionA,238.68,181.32
1436,RegionB,264.929333,145.07066700000001
1436,RegionC,247.493333,157.506667
1436,RegionD,144.94,575.06
1436,RegionE,215.44,344.56
1436,RegionF,173.563333,366.436667
1437,RegionA,265.828333,154.171667
1437,RegionB,281.59,128.41000000000003
1437,RegionC,256.768667,148.231333
1437,RegionD,217.892667,502.10733300000004
1437,RegionE,201.791333,358.208667
1437,RegionF,182.496333,357.503667
1438,RegionA,261.714667,158.28533299999998
1438,RegionB,258.063333,151.936667
1438,RegionC,250.174,154.826
1438,RegionD,223.526667,496.473333
1438,RegionE,229.65,330.35
1438,RegionF,224.338,315.66200000000003
1439,RegionA,288.223667,131.77633300000002
1439,RegionB,293.412,116.58800000000002
1439,RegionC,291.390667,113.60933299999999
1439,RegionD,300.637333,419.362667
1439,RegionE,211.808333,348.191667
1439,RegionF,278.76,261.24
1440,RegionA,332.013667,87.986333
1440,RegionB,362.175667,47.824333000000024
1440,RegionC,299.851333,105.14866699999999
1440,RegionD,332.886667,387.113333
1440,RegionE,245.812,314.188
1440,RegionF,304.077333,235.922667
1441,RegionA,357.408,62.591999999999985
1441,RegionB,359.83,50.170000000000016
1441,RegionC,329.863667,75.13633299999998
1441,RegionD,328.1,391.9
1441,RegionE,255.556667,304.443333
1441,RegionF,346.408333,193.59166699999997
1442,RegionA,357.968,62.03199999999998
1442,RegionB,383.53,26.470000000000027
1442,RegionC,345.315,59.685
1442,RegionD,338.693333,381.306667
1442,RegionE,317.751333,242.248667
1442,RegionF,350.202667,189.79733299999998
1443,RegionA,370.514667,49.485333000000026
1443,RegionB,385.66,24.339999999999975
1443,RegionC,344.479333,60.520667
1443,RegionD,304.303333,415.696667
1443,RegionE,366.123333,193.876667
1443,RegionF,397.678333,142.321667
1444,RegionA,383.420667,36.57933300000002
1444,RegionB,381.243,28.757000000000005
1444,RegionC,348.478667,56.52133300000003
1444,RegionD,306.076,413.924
1444,RegionE,364.218667,195.78133300000002
1444,RegionF,399.473333,140.52666699999997
1445,RegionA,364.792,55.20800000000003
1445,RegionB,371.176,38.82400000000001
1445,RegionC,349.208,55.79199999999997
1445,RegionD,320.556667,399.443333
1445,RegionE,399.265,160.735
1445,RegionF,379.781333,160.21866699999998
1446,RegionA,361.763333,58.23666700000001
1446,RegionB,380.896667,29.10333300000002
1446,RegionC,361.162333,43.83766700000001
1446,RegionD,334.332,385.668
1446,RegionE,408.065333,151.934667
1446,RegionF,422.126667,117.873333
1447,RegionA,370.202667,49.79733299999998
1447,RegionB,385.507,24.492999999999995
1447,RegionC,372.094,32.906000000000006
1447,RegionD,323.444667,396.555333
1447,RegionE,426.364,133.63600000000002
1447,RegionF,457.492,82.50799999999998
1448,RegionA,374.272333,45.727667
1448,RegionB,386.556667,23.443332999999996
1448,RegionC,375.108,29.891999999999996
1448,RegionD,328.097333,391.902667
1448,RegionE,436.628667,123.37133299999999
1448,RegionF,448.83,91.17000000000002
1449,RegionA,387.589,32.411
1449,RegionB,380.068,29.932000000000016
1449,RegionC,362.613667,42.38633299999998
1449,RegionD,320.850667,399.149333
1449,RegionE,382.95,177.05
1449,RegionF,397.56,142.44
1450,RegionA,375.151333,44.84866699999998
1450,RegionB,379.607,30.392999999999972
1450,RegionC,339.481,65.519
1450,RegionD,292.631667,427.368333
1450,RegionE,330.042,229.95800000000003
1450,RegionF,374.317333,165.68266699999998
1451,RegionA,372.107333,47.89266700000002
1451,RegionB,350.345,59.65499999999997
1451,RegionC,343.973333,61.026666999999975
1451,RegionD,301.66,418.34
1451,RegionE,308.374,251.62599999999998
1451,RegionF,318.133333,221.866667
1452,RegionA,300.530667,119.469333
1452,RegionB,353.12,56.879999999999995
1452,RegionC,342.93,62.06999999999999
1452,RegionD,241.959667,478.04033300000003
1452,RegionE,297.893333,262.106667
1452,RegionF,324.654,215.346
1453,RegionA,292.460667,127.539333
1453,RegionB,309.016667,100.98333300000002
1453,RegionC,320.490667,84.50933300000003
1453,RegionD,219.354,500.64599999999996
1453,RegionE,278.012333,281.987667
1453,RegionF,308.142,231.858
1454,RegionA,271.23,148.76999999999998
1454,RegionB,291.278333,118.72166700000002
1454,RegionC,313.700333,91.299667
1454,RegionD,237.398333,482.601667
1454,RegionE,236.674,323.326
1454,RegionF,269.072333,270.927667
1455,RegionA,251.172,168.828
1455,RegionB,258.595667,151.404333
1455,RegionC,283.436667,121.563333
1455,RegionD,203.434333,516.565667
1455,RegionE,215.926,344.074
1455,RegionF,278.0,262.0
1456,RegionA,219.398333,200.601667
1456,RegionB,223.196333,186.803667
1456,RegionC,245.16,159.84
1456,RegionD,135.855333,584.144667
1456,RegionE,197.81,362.19
1456,RegionF,210.59,329.40999999999997
1457,RegionA,215.455333,204.544667
1457,RegionB,230.494667,179.505333
1457,RegionC,216.723333,188.276667
1457,RegionD,79.900667,640.099333
1457,RegionE,156.723333,403.276667
1457,RegionF,213.790667,326.209333
1458,RegionA,202.515,217.485
1458,RegionB,183.594,226.406
1458,RegionC,199.628667,205.371333
1458,RegionD,121.968,598.032
1458,RegionE,133.422667,426.577333
1458,RegionF,203.17,336.83000000000004
1459,RegionA,200.186333,219.813667
1459,RegionB,186.618,223.382
1459,RegionC,214.58,190.42
1459,RegionD,142.901333,577.098667
1459,RegionE,187.79,372.21000000000004
1459,RegionF,211.488667,328.51133300000004
1460,RegionA,186.211667,233.788333
1460,RegionB,197.825333,212.174667
1460,RegionC,193.461333,211.538667
1460,RegionD,171.518667,548.481333
1460,RegionE,189.819333,370.18066699999997
1460,RegionF,243.21,296.78999999999996
1461,RegionA,238.998,181.002
1461,RegionB,225.75,184.25
1461,RegionC,232.341667,172.658333
1461,RegionD,234.479667,485.520333
1461,RegionE,193.265,366.735
1461,RegionF,237.26,302.74
1462,RegionA,226.997333,193.002667
1462,RegionB,278.544667,131.455333
1462,RegionC,261.903333,143.09666700000002
1462,RegionD,274.184,445.816
1462,RegionE,214.418667,345.581333
1462,RegionF,226.550667,313.449333
1463,RegionA,254.301,165.699
1463,RegionB,273.677333,136.32266700000002
1463,RegionC,304.424,100.57600000000002
1463,RegionD,266.926,453.074
1463,RegionE,279.386667,280.613333
1463,RegionF,227.604,312.39599999999996
1464,RegionA,320.493333,99.506667
1464,RegionB,357.504667,52.49533300000002
1464,RegionC,365.858667,39.141332999999975
1464,RegionD,286.425,433.575
1464,RegionE,324.498333,235.501667
1464,RegionF,294.553333,245.446667
1465,RegionA,372.845,47.15499999999997
1465,RegionB,360.069667,49.93033300000002
1465,RegionC,380.43,24.569999999999993
1465,RegionD,350.045,369.955
1465,RegionE,315.745333,244.25466699999998
1465,RegionF,321.256667,218.743333
1466,RegionA,373.382667,46.617332999999974
1466,RegionB,359.256667,50.74333300000001
1466,RegionC,369.149333,35.85066699999999
1466,RegionD,349.183333,370.816667
1466,RegionE,359.594667,200.40533299999998
1466,RegionF,366.037333,173.962667
1467,RegionA,363.242667,56.75733300000002
1467,RegionB,362.621333,47.37866700000001
1467,RegionC,374.536,30.464
